L,T,magnetization,magnetization_std,n_eff,log_magnetization,log_magnetization_std,n_eff_log,susceptibility,susceptibility_std,n_eff_susceptibility,log_susceptibility,log_susceptibility_std,n_eff_log_susceptibility,binder_cumulant,binder_cumulant_std,n_eff_binder,n_sweeps,n_thermalize,seed
20,2.34,0.559726875,0.16771027916863396,1526.4288296694272,-0.7813720125940781,0.9656226549135346,3201.4164316632905,80.24187980769231,66.1527715899976,1940.560980764577,1.6876541677624963,4.0543016620058445,3072.2579579893186,0.5585338392150244,0.15127481861649653,1259.4390537116421,8000,1000,87
24,2.0,0.9107855902777777,0.028625614192339485,4147.868433704178,-0.09424853867118904,0.03241522562905613,4169.940659497939,434.8461284722222,141.2751434440177,3851.929704508786,5.151859865007094,3.2321935358786504,4000.0,0.6658926839863815,0.0019111358856914158,3614.4357393429364,8000,1000,88
24,2.0283,0.9015542534722222,0.03351905308225442,3814.27212789626,-0.10472718220343133,0.038760987335488224,3843.710099248598,415.83953165143765,144.1024564057437,3874.4742629388,5.006272934445767,3.389616097165529,3989.534323953848,0.66568698189174,0.00284888206996432,3693.5299011928023,8000,1000,89
24,2.0567,0.8892374131944445,0.03984273322134027,3860.2321608605007,-0.11906788908118332,0.049625602030546785,4107.816739822668,397.9671693766443,141.4361117605661,3830.4990212609646,4.924227415494571,3.4479861069665523,3960.931359246667,0.6652643130386847,0.0066977320536602495,3822.707516025259,8000,1000,90
24,2.085,0.8752774131032757,0.04017891728671762,3018.699660246471,-0.13548708495874018,0.051581867486127086,3074.088438387361,370.0871173894218,148.7924616331204,3442.568170509876,4.649545984246937,3.6687581278828176,3651.127406149403,0.6640612576089127,0.008712478696507948,2187.9783239290746,8000,1000,91
24,2.1133,0.8606148933066601,0.05020516425624304,2780.150398496253,-0.15403001080782733,0.08219916365254219,3371.1130952313733,351.99816300664577,146.30919412547547,3648.357357121312,4.556543264450922,3.718266029934468,3966.410463909207,0.6629153144309665,0.014018738516876801,2122.1841473184068,8000,1000,92
24,2.1417,0.8417486316023451,0.05804190956929615,2687.8675653642595,-0.17734560382439657,0.08407090180210937,2713.8564847976627,326.05899211036916,148.30609313452533,3211.396827985648,4.3116106743763805,3.8917059676199393,3734.8390080288395,0.6616289003664028,0.015358089690090226,1843.9915434097243,8000,1000,93
24,2.17,0.8184467991997999,0.07165205859584374,2392.459246897524,-0.2098497609824483,0.12175709740866818,2912.69974731616,296.14605974782387,150.19888489314394,3263.4328024840606,4.000188794928898,4.07110926111404,4000.0,0.6593503117675467,0.022938440854506133,1927.0305447541798,8000,1000,94
24,2.1983,0.7882135416666668,0.0884847857973377,2078.318799178278,-0.25622515638041055,0.17143425115556765,2252.0258206559806,264.9971924327889,151.28559145057486,3105.861994825191,3.7052924729936434,4.147111759961818,3865.174954018372,0.6522740955797492,0.036976033071727345,1368.603336563099,8000,1000,95
24,2.22,0.7632660590277778,0.10152864624362926,1792.9400455218406,-0.3010860262520833,0.23992929495503662,2116.7447819318227,246.04243970533028,147.11239444387817,2762.126128550864,3.5662646161155545,4.180094740064219,3677.6231609743777,0.6457183130451662,0.058276379445799026,1461.8196437104016,8000,1000,96
24,2.2267,0.7532026909722221,0.10372108338728477,1788.3819080914773,-0.3160798400958697,0.34772693209913114,3459.178044707747,235.63645699228556,147.4231359353249,2856.750285393237,3.453050867065418,4.185096871159846,3643.1160128586134,0.6456164671546294,0.05040055314954467,1442.5362735033714,8000,1000,97
